PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PRECTOTCORR_SUM,2007,6.5,110.625,233.0,53.28,52.59,76.07,126.23,217.21,325.4,190.98,265.31,207.76,194.07,383.26,2325.16
PRECTOTCORR_SUM,2007,6.5,111.25,219.79,59.89,50.09,77.82,119.81,215.33,321.88,166.5,264.69,200.04,212.11,404.21,2312.16
PRECTOTCORR_SUM,2007,6.5,111.875,221.55,59.72,51.16,79.45,122.27,214.17,323.28,170.51,267.48,202.86,214.6,403.23,2330.28
PRECTOTCORR_SUM,2007,6.5,112.5,230.71,57.44,58.28,95.37,143.74,233.32,317.81,173.58,294.0,217.06,230.18,328.47,2379.96
PRECTOTCORR_SUM,2007,6.5,113.125,233.04,56.91,64.4,103.2,158.07,244.8,321.32,181.38,310.25,225.37,238.49,285.84,2423.07
PRECTOTCORR_SUM,2007,6.5,113.75,209.73,57.55,68.95,106.35,172.22,270.84,336.76,180.67,324.11,239.44,253.75,250.51,2470.88
PRECTOTCORR_SUM,2007,6.5,114.375,184.32,56.67,70.04,103.5,192.2,312.53,341.1,184.08,347.19,258.51,282.31,228.27,2560.72
PRECTOTCORR_SUM,2007,7.0,107.5,150.29,16.69,54.59,73.5,126.49,225.44,310.28,197.61,264.63,241.31,132.3,179.64,1972.77
PRECTOTCORR_SUM,2007,7.0,108.125,161.69,17.91,45.54,74.5,121.79,241.24,326.6,197.16,276.92,234.99,146.03,200.93,2045.3
PRECTOTCORR_SUM,2007,7.0,108.75,176.59,21.92,43.88,72.82,122.24,238.37,332.39,193.86,270.09,227.76,160.33,271.65,2131.9
PRECTOTCORR_SUM,2007,7.0,109.375,212.23,33.14,46.1,71.53,124.8,226.39,328.78,195.41,273.32,210.97,184.05,351.7,2258.42
PRECTOTCORR_SUM,2007,7.0,110.0,203.48,30.56,45.99,71.28,123.77,226.77,329.91,192.11,264.11,215.13,180.98,356.0,2240.09
PRECTOTCORR_SUM,2007,7.0,110.625,229.1,44.15,50.31,74.73,127.31,217.93,326.6,191.25,288.9,200.83,194.88,380.23,2326.22
PRECTOTCORR_SUM,2007,7.0,111.25,214.39,50.39,49.43,75.38,124.54,213.04,333.28,168.78,293.36,183.11,219.03,415.37,2340.1
PRECTOTCORR_SUM,2007,7.0,111.875,215.37,49.9,49.9,75.8,124.91,213.25,330.19,168.29,293.41,185.48,217.76,415.56,2339.82
PRECTOTCORR_SUM,2007,7.0,112.5,216.5,48.42,58.81,89.81,144.02,232.41,331.22,169.62,318.45,195.2,230.57,344.84,2379.87
PRECTOTCORR_SUM,2007,7.0,113.125,220.01,47.39,66.24,96.99,156.78,243.42,332.83,177.25,333.8,205.95,233.76,297.04,2411.46
PRECTOTCORR_SUM,2007,7.0,113.75,210.62,48.87,66.18,99.28,165.39,258.24,340.85,178.02,342.14,216.26,239.6,261.42,2426.87
PRECTOTCORR_SUM,2007,7.0,114.375,199.64,50.59,65.97,97.47,179.16,285.57,343.93,184.81,360.57,228.3,258.03,240.91,2494.95
PRECTOTCORR_SUM,2007,7.5,107.5,132.3,12.24,49.87,77.3,126.8,201.43,296.05,199.89,250.6,243.91,161.69,141.71,1893.79
PRECTOTCORR_SUM,2007,7.5,108.125,157.52,14.61,47.44,79.68,122.72,211.37,306.51,196.6,263.77,239.36,167.75,210.14,2017.47
PRECTOTCORR_SUM,2007,7.5,108.75,182.26,17.41,48.15,79.28,121.43,210.72,300.3,191.1,263.84,239.07,167.21,317.33,2138.1
PRECTOTCORR_SUM,2007,7.5,109.375,212.99,25.0,48.61,76.18,119.15,207.51,299.55,183.79,264.74,223.51,186.42,421.58,2269.03
PRECTOTCORR_SUM,2007,7.5,110.0,209.53,23.86,48.46,77.12,120.81,206.77,295.82,185.71,260.31,228.82,182.68,417.66,2257.55
PRECTOTCORR_SUM,2007,7.5,110.625,220.29,32.48,50.71,71.12,119.1,200.41,301.62,178.35,286.86,199.64,200.77,413.38,2274.73
PRECTOTCORR_SUM,2007,7.5,111.25,209.0,36.49,51.95,70.97,118.5,193.38,315.02,162.89,299.14,174.9,229.12,443.19,2304.55
PRECTOTCORR_SUM,2007,7.5,111.875,205.87,36.99,51.83,70.73,118.38,194.26,314.08,160.27,300.08,173.5,231.63,444.57,2302.19
PRECTOTCORR_SUM,2007,7.5,112.5,197.53,35.71,56.41,76.97,128.66,211.31,329.77,159.54,324.86,173.48,242.62,367.89,2304.75
PRECTOTCORR_SUM,2007,7.5,113.125,198.16,34.86,58.79,79.66,135.52,220.11,333.62,164.27,340.17,180.42,240.43,313.82,2299.83
PRECTOTCORR_SUM,2007,7.5,113.75,191.8,36.59,56.42,80.57,136.49,222.38,332.19,160.26,342.85,190.37,244.21,283.51,2277.64
PRECTOTCORR_SUM,2007,7.5,114.375,186.4,37.59,58.58,79.75,139.65,228.79,332.53,161.93,349.19,205.11,258.43,271.22,2309.17
PRECTOTCORR_SUM,2008,0.5,107.5,188.28,129.2,158.69,110.12,113.34,116.97,181.98,167.5,176.38,285.48,230.06,364.82,2222.82
PRECTOTCORR_SUM,2008,0.5,108.125,207.82,124.83,167.67,142.42,125.45,126.64,197.82,185.43,190.69,340.94,238.19,387.44,2435.34
PRECTOTCORR_SUM,2008,0.5,108.75,270.71,138.61,212.7,248.18,173.27,146.23,237.78,238.82,198.79,494.1,290.36,486.51,3136.06
PRECTOTCORR_SUM,2008,0.5,109.375,283.73,188.96,266.47,292.75,217.14,168.38,250.22,269.77,189.66,508.73,325.73,491.32,3452.86
PRECTOTCORR_SUM,2008,0.5,110.0,292.08,191.86,284.49,285.93,213.96,173.39,239.67,271.1,196.29,500.4,336.89,482.12,3468.18
PRECTOTCORR_SUM,2008,0.5,110.625,293.82,223.23,392.31,266.09,221.21,211.75,212.52,298.15,233.78,446.62,378.17,407.66,3585.31
PRECTOTCORR_SUM,2008,0.5,111.25,258.08,197.59,452.04,267.32,186.12,229.98,204.89,311.21,264.4,448.44,389.66,336.17,3545.9
PRECTOTCORR_SUM,2008,0.5,111.875,258.48,202.86,465.68,274.98,181.75,243.62,202.68,313.4,271.39,450.37,402.3,332.04,3599.55
PRECTOTCORR_SUM,2008,0.5,112.5,274.88,240.24,470.65,320.86,181.55,309.61,227.78,316.15,258.09,459.57,404.21,358.18,3821.77
PRECTOTCORR_SUM,2008,0.5,113.125,300.38,259.98,468.28,329.83,183.88,332.63,235.77,308.82,235.23,445.22,399.23,380.69,3879.94
PRECTOTCORR_SUM,2008,0.5,113.75,313.1,254.98,461.63,316.62,177.18,318.15,222.83,290.37,203.82,406.23,397.25,386.42,3748.58
PRECTOTCORR_SUM,2008,0.5,114.375,286.65,239.08,439.22,302.18,166.51,274.17,198.85,262.2,183.26,363.0,395.94,373.12,3484.18
PRECTOTCORR_SUM,2008,1.0,107.5,174.42,117.2,150.98,94.46,103.36,115.88,172.27,156.61,165.64,276.45,220.32,363.26,2110.85
PRECTOTCORR_SUM,2008,1.0,108.125,216.42,118.63,170.36,129.21,123.22,127.39,179.85,175.44,172.62,338.21,246.9,411.71,2409.96
PRECTOTCORR_SUM,2008,1.0,108.75,340.59,146.17,222.21,221.55,160.44,149.01,201.17,224.13,183.76,484.48,311.9,542.7,3188.11
PRECTOTCORR_SUM,2008,1.0,109.375,401.19,229.31,294.22,255.56,213.57,186.63,204.1,257.38,192.63,480.18,361.77,559.96,3636.5
PRECTOTCORR_SUM,2008,1.0,110.0,412.71,249.0,320.28,251.45,222.45,199.04,197.13,264.16,199.11,462.86,374.58,552.33,3705.1
PRECTOTCORR_SUM,2008,1.0,110.625,396.56,303.8,416.15,255.49,253.81,238.85,198.39,301.86,223.0,414.89,402.8,485.28,3890.88
PRECTOTCORR_SUM,2008,1.0,111.25,343.34,268.77,454.38,272.59,210.03,239.09,212.16,316.38,243.26,440.93,391.46,426.67,3819.06
PRECTOTCORR_SUM,2008,1.0,111.875,331.07,265.4,460.72,287.62,198.5,253.48,219.06,318.29,247.42,452.86,391.38,417.67,3843.47
PRECTOTCORR_SUM,2008,1.0,112.5,310.6,280.36,459.15,334.86,194.43,317.04,252.71,325.82,247.81,468.42,383.26,413.09,3987.55
PRECTOTCORR_SUM,2008,1.0,113.125,311.75,293.52,456.79,350.44,200.81,348.68,266.31,325.24,241.64,464.92,379.5,417.28,4056.88
PRECTOTCORR_SUM,2008,1.0,113.75,305.78,286.61,453.72,349.01,201.59,349.07,263.67,318.59,232.91,442.55,380.76,408.22,3992.48
PRECTOTCORR_SUM,2008,1.0,114.375,286.12,267.48,438.74,336.67,194.54,317.64,240.18,293.41,216.06,408.51,381.02,391.4,3771.77
PRECTOTCORR_SUM,2008,1.5,107.5,164.06,104.04,152.87,91.08,89.92,114.1,165.79,146.2,161.97,266.34,222.99,372.99,2052.35
PRECTOTCORR_SUM,2008,1.5,108.125,202.09,105.27,168.63,114.9,110.07,128.89,173.52,169.09,172.55,321.23,248.66,418.62,2333.52
PRECTOTCORR_SUM,2008,1.5,108.75,315.11,135.28,207.51,172.84,140.67,155.3,179.88,209.89,188.6,428.28,306.21,506.54,2946.11
PRECTOTCORR_SUM,2008,1.5,109.375,437.01,218.93,292.27,223.08,185.45,195.14,179.79,256.28,210.0,470.64,372.5,583.11,3624.2
PRECTOTCORR_SUM,2008,1.5,110.0,433.25,267.68,326.55,222.94,217.05,216.72,176.38,262.98,204.57,422.66,383.56,546.37,3680.71
PRECTOTCORR_SUM,2008,1.5,110.625,455.93,345.7,436.79,255.85,263.78,259.79,200.45,322.0,232.74,411.9,421.06,548.93,4154.92
PRECTOTCORR_SUM,2008,1.5,111.25,440.85,344.73,467.06,284.76,224.87,240.95,219.31,326.27,230.68,446.88,403.42,540.91,4170.69
PRECTOTCORR_SUM,2008,1.5,111.875,421.24,334.71,469.36,304.18,204.37,247.97,232.2,327.78,231.89,468.67,392.92,532.15,4167.44
PRECTOTCORR_SUM,2008,1.5,112.5,371.11,331.42,464.19,344.34,202.32,294.66,276.13,343.5,255.51,470.98,384.97,499.56,4238.69
PRECTOTCORR_SUM,2008,1.5,113.125,341.46,331.52,459.52,362.86,212.26,328.29,299.68,349.73,269.98,461.25,383.23,474.03,4273.81
PRECTOTCORR_SUM,2008,1.5,113.75,315.27,323.36,454.2,372.44,220.19,341.37,313.39,353.84,283.16,442.24,384.87,445.55,4249.88
PRECTOTCORR_SUM,2008,1.5,114.375,289.67,294.66,432.35,359.44,223.33,330.4,288.34,328.61,266.66,424.61,380.4,409.19,4027.66
PRECTOTCORR_SUM,2008,2.0,107.5,162.0,98.18,155.42,86.73,83.51,114.47,172.04,140.02,167.23,244.23,233.87,387.09,2044.79
PRECTOTCORR_SUM,2008,2.0,108.125,194.02,100.3,169.94,105.04,96.17,126.2,170.84,159.28,174.57,292.96,257.44,426.66,2273.42
PRECTOTCORR_SUM,2008,2.0,108.75,252.83,128.52,190.97,139.37,118.94,151.11,173.98,193.74,193.26,362.78,300.77,461.83,2668.1
PRECTOTCORR_SUM,2008,2.0,109.375,322.88,185.41,247.26,178.44,146.93,187.79,181.28,252.11,219.85,405.02,342.32,489.7,3158.99
PRECTOTCORR_SUM,2008,2.0,110.0,351.83,235.81,319.11,206.31,189.07,228.11,200.68,302.49,252.95,418.58,381.46,520.4,3606.8
PRECTOTCORR_SUM,2008,2.0,110.625,420.31,314.72,456.44,257.24,238.27,269.71,235.95,384.23,287.96,434.59,428.15,580.88,4308.45
PRECTOTCORR_SUM,2008,2.0,111.25,493.04,379.44,482.19,297.99,219.7,232.76,237.02,348.03,239.04,466.62,408.96,629.37,4434.16
PRECTOTCORR_SUM,2008,2.0,111.875,491.9,383.08,480.38,316.68,200.22,225.28,247.48,340.98,231.56,487.69,395.41,636.66,4437.32
PRECTOTCORR_SUM,2008,2.0,112.5,430.48,386.44,475.0,355.08,211.53,252.37,315.7,375.19,290.56,462.37,398.0,595.09,4547.81
PRECTOTCORR_SUM,2008,2.0,113.125,376.28,388.21,469.38,382.48,231.55,281.55,368.83,397.36,343.52,429.56,403.86,546.27,4618.85
PRECTOTCORR_SUM,2008,2.0,113.75,333.5,378.73,457.68,393.31,244.56,297.04,395.16,406.54,373.23,404.1,405.46,497.25,4586.56
PRECTOTCORR_SUM,2008,2.0,114.375,284.68,320.21,409.15,360.92,254.91,296.85,345.11,359.41,341.78,398.87,390.27,416.17,4178.33
PRECTOTCORR_SUM,2008,2.5,107.5,169.07,108.56,156.31,77.27,85.61,118.65,189.94,138.68,184.87,220.23,241.04,419.87,2110.1
PRECTOTCORR_SUM,2008,2.5,108.125,198.9,114.37,172.5,92.84,93.59,126.5,182.59,150.32,189.62,257.55,267.18,458.12,2304.08
PRECTOTCORR_SUM,2008,2.5,108.75,235.2,150.29,189.03,112.08,107.28,144.62,187.34,175.48,210.99,304.06,301.27,497.87,2615.51
PRECTOTCORR_SUM,2008,2.5,109.375,271.04,204.27,227.5,137.23,126.41,175.17,199.0,238.24,240.6,343.03,328.95,509.75,3001.19
PRECTOTCORR_SUM,2008,2.5,110.0,309.06,241.19,297.75,163.45,160.04,211.63,224.62,306.3,277.88,375.23,362.72,556.03,3485.9
PRECTOTCORR_SUM,2008,2.5,110.625,399.66,313.05,419.13,220.98,209.06,247.17,266.64,407.05,304.49,427.31,400.34,606.56,4221.44
PRECTOTCORR_SUM,2008,2.5,111.25,494.11,385.41,462.59,284.8,212.26,224.57,254.98,366.66,245.33,470.14,397.89,650.99,4449.73
PRECTOTCORR_SUM,2008,2.5,111.875,506.34,405.13,473.87,315.8,204.77,214.16,283.57,373.73,260.12,487.17,397.12,677.72,4599.5
PRECTOTCORR_SUM,2008,2.5,112.5,446.41,429.72,476.08,368.75,229.77,223.27,375.76,418.12,350.45,431.44,413.34,643.44,4806.55
PRECTOTCORR_SUM,2008,2.5,113.125,388.83,446.22,475.83,407.54,258.52,240.27,462.35,457.98,441.26,379.49,427.65,595.57,4981.51
PRECTOTCORR_SUM,2008,2.5,113.75,337.6,424.77,452.78,398.78,265.72,252.51,475.05,453.68,460.57,356.98,419.4,528.55,4826.39
PRECTOTCORR_SUM,2008,2.5,114.375,267.59,330.54,379.74,337.94,272.33,256.54,383.18,371.94,400.18,365.35,389.4,405.73,4160.46
PRECTOTCORR_SUM,2008,3.0,107.5,173.2,115.43,155.0,71.19,92.01,123.88,200.24,140.98,199.55,214.86,243.67,433.32,2163.33
PRECTOTCORR_SUM,2008,3.0,108.125,193.41,124.23,167.88,80.37,99.53,129.99,203.29,147.12,205.56,235.7,262.35,469.94,2319.37
PRECTOTCORR_SUM,2008,3.0,108.75,223.87,164.56,183.25,89.56,108.19,140.46,213.16,158.33,222.75,263.1,285.8,527.21,2580.24
PRECTOTCORR_SUM,2008,3.0,109.375,257.77,221.11,217.4,105.32,115.38,158.36,223.03,200.32,243.55,289.77,302.77,557.97,2892.75
PRECTOTCORR_SUM,2008,3.0,110.0,296.6,253.0,266.3,130.1,134.24,181.73,241.34,267.58,263.43,317.35,323.52,571.17,3246.36
PRECTOTCORR_SUM,2008,3.0,110.625,390.74,306.7,360.1,183.75,172.03,212.62,284.36,376.15,287.85,390.94,354.47,595.69,3915.4
PRECTOTCORR_SUM,2008,3.0,111.25,476.82,371.23,408.5,229.77,215.83,240.97,319.32,439.43,288.62,475.84,377.85,629.16,4473.34
PRECTOTCORR_SUM,2008,3.0,111.875,425.08,375.94,378.06,236.19,225.76,234.42,307.83,412.54,266.45,426.09,370.31,573.59,4232.26
PRECTOTCORR_SUM,2008,3.0,112.5,400.97,438.17,439.09,351.71,255.63,228.66,426.67,458.96,397.58,379.86,414.34,600.59,4792.23
PRECTOTCORR_SUM,2008,3.0,113.125,369.51,470.45,470.49,414.76,274.07,230.17,522.27,496.67,501.27,342.06,435.85,595.17,5122.74
PRECTOTCORR_SUM,2008,3.0,113.75,323.86,434.54,438.86,379.75,264.55,240.52,500.87,469.89,486.52,336.46,412.65,526.63,4815.1
PRECTOTCORR_SUM,2008,3.0,114.375,255.23,329.43,364.49,299.18,249.55,254.48,384.97,369.39,401.58,363.05,367.14,394.31,4032.8
PRECTOTCORR_SUM,2008,3.5,107.5,137.52,95.43,139.75,69.64,85.11,144.21,198.39,124.84,177.45,198.95,222.79,363.37,1957.45
PRECTOTCORR_SUM,2008,3.5,108.125,175.62,111.27,158.05,80.57,103.27,140.94,213.14,144.39,200.61,233.5,252.37,427.89,2241.62
PRECTOTCORR_SUM,2008,3.5,108.75,205.67,146.82,171.81,86.0,112.19,145.1,226.79,144.15,210.69,250.92,267.49,491.0,2458.63
PRECTOTCORR_SUM,2008,3.5,109.375,243.69,197.42,201.77,96.88,112.46,143.77,232.23,164.25,218.7,260.88,274.81,525.05,2671.91
PRECTOTCORR_SUM,2008,3.5,110.0,277.63,222.06,245.59,120.61,117.75,155.13,243.94,211.82,228.41,282.84,287.8,519.07,2912.65
PRECTOTCORR_SUM,2008,3.5,110.625,355.16,244.27,316.63,160.33,130.61,172.22,267.32,287.43,239.06,325.4,309.86,535.49,3343.78
PRECTOTCORR_SUM,2008,3.5,111.25,423.35,278.19,347.6,183.63,151.92,193.93,292.45,353.23,251.7,378.96,323.55,585.7,3764.21
PRECTOTCORR_SUM,2008,3.5,111.875,460.1,313.37,360.21,212.24,191.96,231.69,313.05,426.81,268.33,429.32,353.98,623.71,4184.77
PRECTOTCORR_SUM,2008,3.5,112.5,399.15,377.9,422.15,288.67,233.78,264.68,396.26,467.3,376.15,405.9,390.0,593.75,4615.69
PRECTOTCORR_SUM,2008,3.5,113.125,372.81,393.66,455.11,312.47,247.88,279.96,413.8,466.15,413.43,396.04,401.96,580.1,4733.37
PRECTOTCORR_SUM,2008,3.5,113.75,288.03,387.55,403.32,308.75,226.38,253.23,451.07,432.38,433.26,352.3,367.13,469.82,4373.22
PRECTOTCORR_SUM,2008,3.5,114.375,233.79,298.1,334.12,235.35,203.33,265.62,343.43,338.0,346.31,388.23,325.89,347.83,3660.0
PRECTOTCORR_SUM,2008,4.0,107.5,119.38,83.45,129.18,74.97,91.19,161.13,209.7,125.35,173.27,199.22,211.65,316.16,1894.65
PRECTOTCORR_SUM,2008,4.0,108.125,116.35,79.04,131.32,79.47,85.03,174.08,208.66,109.81,155.58,199.29,212.22,321.01,1871.86
PRECTOTCORR_SUM,2008,4.0,108.75,191.2,123.89,163.0,89.67,118.88,153.04,234.16,138.43,201.04,248.92,249.57,439.6,2351.4
PRECTOTCORR_SUM,2008,4.0,109.375,233.73,168.74,186.96,99.17,117.93,138.88,239.11,146.59,202.43,248.48,255.08,473.61,2510.71
PRECTOTCORR_SUM,2008,4.0,110.0,269.73,188.81,222.34,123.09,113.52,141.51,249.17,175.71,197.34,257.42,263.7,455.65,2657.99
PRECTOTCORR_SUM,2008,4.0,110.625,324.44,197.63,267.69,157.94,110.78,147.36,258.48,225.97,196.43,284.36,284.36,466.03,2921.47
PRECTOTCORR_SUM,2008,4.0,111.25,357.84,215.44,289.31,168.99,113.55,155.61,257.27,269.68,206.47,309.93,292.46,498.75,3135.3
PRECTOTCORR_SUM,2008,4.0,111.875,364.14,225.3,293.78,174.3,120.38,163.65,261.12,294.62,219.02,325.26,297.46,513.13,3252.16
PRECTOTCORR_SUM,2008,4.0,112.5,346.43,281.82,365.11,234.31,181.84,213.41,320.14,370.98,329.51,368.84,326.94,522.22,3861.55
PRECTOTCORR_SUM,2008,4.0,113.125,326.33,299.96,388.39,252.4,195.83,221.89,343.97,372.67,369.71,364.31,332.08,512.23,3979.77
PRECTOTCORR_SUM,2008,4.0,113.75,278.82,307.34,377.83,236.77,192.29,253.31,361.74,375.28,363.2,381.86,316.35,420.2,3864.99
PRECTOTCORR_SUM,2008,4.0,114.375,228.54,276.99,313.57,184.21,154.97,274.73,310.01,310.1,293.28,422.99,292.61,312.87,3374.87
PRECTOTCORR_SUM,2008,4.5,107.5,129.53,82.8,123.44,81.38,109.5,161.76,226.17,141.2,204.45,205.54,221.06,324.65,2011.48
PRECTOTCORR_SUM,2008,4.5,108.125,141.7,81.44,135.81,90.52,113.31,170.93,232.0,137.45,197.34,223.28,228.91,355.69,2108.38
PRECTOTCORR_SUM,2008,4.5,108.75,187.08,110.26,156.18,93.33,128.97,154.16,243.22,144.0,208.38,240.73,243.1,423.35,2332.76
PRECTOTCORR_SUM,2008,4.5,109.375,217.5,148.99,170.74,98.89,122.1,142.64,247.66,141.03,196.07,234.29,241.26,434.99,2396.16
PRECTOTCORR_SUM,2008,4.5,110.0,250.47,171.85,200.74,132.9,109.7,141.99,259.64,170.31,183.92,248.16,252.5,411.56,2533.74
PRECTOTCORR_SUM,2008,4.5,110.625,284.93,177.64,234.57,168.94,101.86,142.2,267.77,210.36,175.56,274.13,270.84,408.27,2717.07
PRECTOTCORR_SUM,2008,4.5,111.25,295.33,201.18,243.48,176.2,99.91,145.75,249.05,271.66,199.89,307.87,274.33,451.95,2916.6
PRECTOTCORR_SUM,2008,4.5,111.875,298.46,200.32,248.0,175.86,102.26,144.95,250.04,253.88,197.43,298.22,276.88,443.22,2889.52
PRECTOTCORR_SUM,2008,4.5,112.5,269.44,236.92,299.69,194.63,143.99,170.67,277.77,296.62,296.75,327.34,285.3,446.06,3245.18
PRECTOTCORR_SUM,2008,4.5,113.125,260.1,248.68,325.34,206.22,163.16,179.94,294.42,298.92,331.24,330.4,290.7,433.59,3362.71
PRECTOTCORR_SUM,2008,4.5,113.75,236.27,262.37,322.6,194.06,164.74,231.16,313.35,321.79,324.55,375.32,283.02,374.96,3404.19
PRECTOTCORR_SUM,2008,4.5,114.375,245.25,267.5,298.54,182.6,141.84,262.24,291.53,292.59,264.54,444.4,290.17,307.81,3289.01
PRECTOTCORR_SUM,2008,5.0,107.5,135.8,74.92,108.51,80.32,116.74,165.32,228.76,140.62,238.75,188.28,227.34,356.43,2061.79
PRECTOTCORR_SUM,2008,5.0,108.125,154.77,75.18,120.77,88.31,124.82,165.94,234.96,146.68,238.26,208.32,245.09,394.33,2197.43
PRECTOTCORR_SUM,2008,5.0,108.75,180.49,91.63,130.13,86.16,121.58,156.09,239.4,139.85,228.87,209.45,243.62,423.66,2250.93
PRECTOTCORR_SUM,2008,5.0,109.375,208.2,126.32,140.23,89.16,117.32,147.44,247.36,134.94,218.2,212.19,242.48,436.04,2319.88
PRECTOTCORR_SUM,2008,5.0,110.0,222.89,152.62,154.08,113.71,113.21,143.12,268.19,154.0,206.04,228.83,258.6,415.26,2430.55
PRECTOTCORR_SUM,2008,5.0,110.625,231.34,157.0,164.94,134.47,115.73,137.56,271.33,176.16,197.4,248.74,279.24,402.72,2516.63
PRECTOTCORR_SUM,2008,5.0,111.25,217.98,175.48,170.97,128.48,123.31,129.98,234.28,200.54,208.51,264.55,273.31,411.97,2539.36
PRECTOTCORR_SUM,2008,5.0,111.875,226.3,173.93,172.31,132.3,119.7,133.82,242.97,195.26,207.97,264.22,279.9,410.14,2558.82
PRECTOTCORR_SUM,2008,5.0,112.5,193.52,198.49,211.16,147.7,145.79,150.43,249.62,213.66,258.13,284.08,268.92,378.75,2700.25
PRECTOTCORR_SUM,2008,5.0,113.125,186.32,207.5,232.65,160.9,160.35,160.86,265.27,220.78,282.29,291.78,271.91,362.23,2802.84
PRECTOTCORR_SUM,2008,5.0,113.75,190.95,223.87,248.09,182.07,183.74,200.79,286.47,266.44,295.5,334.96,271.55,344.0,3028.43
PRECTOTCORR_SUM,2008,5.0,114.375,231.26,247.94,257.77,207.16,189.3,233.28,285.41,275.51,268.9,413.51,300.76,321.03,3231.83
PRECTOTCORR_SUM,2008,5.5,107.5,129.4,68.79,92.52,74.43,120.88,171.19,231.07,136.03,254.34,176.3,231.89,368.13,2054.97
PRECTOTCORR_SUM,2008,5.5,108.125,135.54,64.85,93.24,75.39,119.74,166.3,232.52,137.04,254.82,183.87,239.7,375.93,2078.94
PRECTOTCORR_SUM,2008,5.5,108.75,168.7,78.77,102.9,73.22,112.51,160.16,239.1,132.41,250.04,186.93,240.75,415.19,2160.68
PRECTOTCORR_SUM,2008,5.5,109.375,200.76,105.74,114.22,73.56,110.93,152.59,245.9,127.67,246.75,194.26,248.84,448.67,2269.89
PRECTOTCORR_SUM,2008,5.5,110.0,202.68,133.04,115.57,79.48,119.58,145.33,250.16,131.65,238.5,213.07,264.69,439.24,2332.99
PRECTOTCORR_SUM,2008,5.5,110.625,195.9,141.73,114.21,83.57,118.28,137.83,249.96,138.31,228.53,231.25,282.55,415.53,2337.65
PRECTOTCORR_SUM,2008,5.5,111.25,176.45,155.71,116.32,83.82,117.2,128.41,232.32,152.73,226.2,248.76,280.99,400.14,2319.05
PRECTOTCORR_SUM,2008,5.5,111.875,182.57,157.34,121.01,87.15,118.2,130.23,233.55,153.75,224.98,249.22,285.21,398.61,2341.82
PRECTOTCORR_SUM,2008,5.5,112.5,154.25,178.6,151.49,115.95,149.19,146.59,246.16,160.82,237.85,264.76,273.7,348.21,2427.57
PRECTOTCORR_SUM,2008,5.5,113.125,148.35,185.96,169.32,132.85,164.31,158.12,259.52,166.0,247.44,273.69,272.53,326.4,2504.49
PRECTOTCORR_SUM,2008,5.5,113.75,157.2,201.87,189.87,162.72,196.52,183.7,274.12,204.67,264.32,301.95,273.09,318.25,2728.28
PRECTOTCORR_SUM,2008,5.5,114.375,184.6,227.95,208.78,196.54,239.18,223.17,294.09,240.81,277.32,361.75,300.26,321.44,3075.89
PRECTOTCORR_SUM,2008,6.0,107.5,111.77,70.24,76.08,67.47,124.6,173.22,241.57,134.7,240.77,185.34,231.95,328.65,1986.36
PRECTOTCORR_SUM,2008,6.0,108.125,117.7,66.96,76.11,66.76,119.84,167.69,246.61,134.77,239.05,194.95,230.97,340.79,2002.2
PRECTOTCORR_SUM,2008,6.0,108.75,154.34,88.14,90.76,65.57,110.88,162.03,251.28,130.76,237.33,196.55,229.99,403.85,2121.48
PRECTOTCORR_SUM,2008,6.0,109.375,189.09,115.45,107.69,66.02,108.11,155.15,245.6,125.7,241.04,196.4,237.31,461.06,2248.62
PRECTOTCORR_SUM,2008,6.0,110.0,191.51,120.53,110.31,67.2,109.7,152.85,244.59,126.35,239.74,201.43,243.01,462.73,2269.95
PRECTOTCORR_SUM,2008,6.0,110.625,189.97,140.23,120.26,76.1,118.59,141.42,240.14,137.05,227.53,235.34,283.32,441.36,2351.31
PRECTOTCORR_SUM,2008,6.0,111.25,172.68,154.11,115.39,77.06,110.69,133.11,235.78,146.89,225.53,254.25,288.54,413.7,2327.73
PRECTOTCORR_SUM,2008,6.0,111.875,175.64,155.08,118.01,78.35,114.03,134.37,231.83,147.56,224.85,251.29,289.93,411.05,2331.99
PRECTOTCORR_SUM,2008,6.0,112.5,146.09,176.46,141.86,107.72,149.63,150.22,253.87,144.14,230.3,263.53,283.94,354.09,2401.85
PRECTOTCORR_SUM,2008,6.0,113.125,138.68,185.65,156.42,124.69,169.4,160.53,264.54,143.72,231.99,267.32,281.57,325.53,2450.04
PRECTOTCORR_SUM,2008,6.0,113.75,142.98,197.69,174.88,143.76,194.15,180.58,271.68,163.87,239.13,287.89,277.71,311.09,2585.41
PRECTOTCORR_SUM,2008,6.0,114.375,156.94,213.42,190.18,164.64,236.33,218.74,296.64,198.62,259.9,333.66,292.11,315.53,2876.71
PRECTOTCORR_SUM,2008,6.5,107.5,98.65,69.53,59.62,61.03,131.69,175.97,254.23,133.32,226.75,197.61,238.9,278.11,1925.41
PRECTOTCORR_SUM,2008,6.5,108.125,109.42,68.61,63.21,60.81,127.23,167.56,263.77,132.31,225.25,208.33,237.82,318.39,1982.71
PRECTOTCORR_SUM,2008,6.5,108.75,145.35,99.59,83.25,61.42,118.22,161.46,265.44,126.31,226.97,208.64,237.45,404.39,2138.49
